z_period_days,z_transit_depth_ppm,z_planet_radius_re,z_stellar_radius_rs,z_snr,label_binary,label_coarse,mission
-0.30919166309116136,6.560091088253887,1.6877769891319208,-0.4657000370133971,6.541612616820535,0,FALSE POSITIVE,KEPLER
-0.3799313905343778,-0.18744476888361064,-0.2776824373942922,-0.5320984995176145,0.18406760217615079,0,CANDIDATE,KEPLER
-0.29941663585565936,-0.27724109020605747,-0.4767361432705514,-0.6038806211437954,-0.25334234276237994,0,CANDIDATE,KEPLER
-0.3453683168429129,2.5183365024894724,1.9898840899795507,-0.15613963750049167,2.4631603777530042,0,FALSE POSITIVE,KEPLER
-0.319012377949342,-0.28016749174964517,-0.4728177632336172,-0.2566346077771449,-0.2477951053206983,0,CANDIDATE,KEPLER
-0.36758733480356176,0.8638294807785067,1.4448374268419981,0.10317327687408724,1.8848095111480423,0,FALSE POSITIVE,KEPLER
-0.2766985438477039,5.278915292855437,2.4377549282011337,0.03498026132921525,8.679969923969537,0,FALSE POSITIVE,KEPLER
0.3283552212140478,2.0386706855705836,1.0647545632593771,-0.5320984995176145,1.2922823710810052,0,FALSE POSITIVE,KEPLER
-0.2571170039096943,-0.2760269236052661,-0.48261371332595276,-0.7384720991928847,-0.25375324923954157,0,CANDIDATE,KEPLER
-0.381252662520883,-0.27684303558734663,-0.4759524672631646,-0.6101615567860862,-0.25108235713799115,0,FALSE POSITIVE,KEPLER
-0.3121662316770744,0.6089945138249353,0.21720896127050185,-0.6406689584772132,1.5953258979876905,0,FALSE POSITIVE,KEPLER
-0.3837181355502919,-0.28167569869692144,-0.15425346623086375,-0.3203412407203806,-0.24368604054908222,0,FALSE POSITIVE,KEPLER
-0.3837181874632718,6.921286649381912,3.096826450413472,-0.3203412407203806,1.1118944276070595,0,FALSE POSITIVE,KEPLER
-0.37275655112289485,2.609749045580353,4.59247211051127,0.8667555956725873,3.1460869427955953,0,FALSE POSITIVE,KEPLER
0.03938614713592941,6.921286649381912,2.5827349895677,-0.20728439915914557,4.178284013425553,0,FALSE POSITIVE,KEPLER
-0.3828175952559596,-0.2811576276102576,-0.3348907859335321,0.30147138786641203,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.1600445356607688,0.6370583645812823,0.22974777738869143,-0.5841405376965957,4.64836102329843,0,FALSE POSITIVE,KEPLER
0.9386187474276658,-0.26764377331874795,-0.4238380127719392,-0.39930157450917964,-0.24861691827502147,0,CANDIDATE,KEPLER
-0.006999835598488841,0.2969716998917516,3.9529924884836025,0.9573805242256408,2.3248903481881236,0,FALSE POSITIVE,KEPLER
-0.35128893535618505,-0.2815696841502296,-0.48222187532225935,-0.08076840979300158,-0.2541641557167032,0,FALSE POSITIVE,KEPLER
-0.378147728595775,5.939205894043615,2.24849717241721,-0.2548400547364904,0.8355598217158787,0,FALSE POSITIVE,KEPLER
-0.3528735177964494,-0.2817317063819662,-0.4900586353961278,-0.21446261132176367,-0.24101514844753175,0,FALSE POSITIVE,KEPLER
-0.3836602540355598,-0.2805395428002995,-0.48339738933333964,-0.40378795711081594,-0.24676783912779426,0,FALSE POSITIVE,KEPLER
-0.37768398825371885,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.37403948638303003,6.921286649381912,1.3539310099851238,-0.5661950072900505,1.983016159189667,0,FALSE POSITIVE,KEPLER
-0.2659396392142995,0.5792104270279285,1.4526741869158666,0.777027943639861,7.537649917460271,0,FALSE POSITIVE,KEPLER
-0.2801252056724753,-0.27447871116867223,-0.4132583866722168,-0.09512483411823779,-0.2492332779907639,1,CONFIRMED,KEPLER
-0.3795998226272414,2.3565142981994884,1.779467081996182,-0.2422781834519087,2.0927281885918156,0,FALSE POSITIVE,KEPLER
-0.21410587765901357,-0.2759449123521649,-0.4814381993148725,-0.7375748226725575,-0.25334234276237994,0,CANDIDATE,KEPLER
-0.3024526552591348,-0.2803015101388594,-0.4900586353961278,-0.567989560330705,-0.24697329236637505,0,CANDIDATE,KEPLER
-0.3796118440503472,-0.2792053597315552,3.5548850767310842,3.5208995428006293,-0.21615530657925452,0,FALSE POSITIVE,KEPLER
-0.3796117174895199,-0.2803495167260406,-0.48065452330748565,-0.43250080576128835,-0.22971522032558755,0,FALSE POSITIVE,KEPLER
-0.37961194477702465,-0.2820497500220417,-0.4963280434552226,-0.28983383902925375,-0.24553511969630942,0,FALSE POSITIVE,KEPLER
-0.35846222066106276,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
0.07406092399064108,6.921286649381912,2.5075020928585627,-0.2404836304112542,2.478363917407984,0,FALSE POSITIVE,KEPLER
-0.3748697052140626,1.037773348331745,1.7328383595566643,-0.26650464950074493,0.1505787242874798,0,FALSE POSITIVE,KEPLER
-0.3756487524665287,-0.26269909483908366,0.030302233508738726,-0.7178347392253577,-0.1578065868223063,0,CANDIDATE,KEPLER
-0.26358597369404263,6.921286649381912,2.427567140105104,-0.2530455016958359,4.951199096966535,0,FALSE POSITIVE,KEPLER
-0.3820782509220843,-0.27932937674843994,-0.4712504112188435,-0.34636225980987123,-0.2315642994728148,0,FALSE POSITIVE,KEPLER
-0.1298533755594755,0.6487799729513603,1.181914126363711,-0.40199340407016143,1.3442620404419485,0,FALSE POSITIVE,KEPLER
-0.3484680148158939,-0.27836524445588406,-0.4254053647867129,0.2673748800939761,-0.24697329236637505,0,FALSE POSITIVE,KEPLER
-0.1810201725041239,1.5710465209363143,0.8531620412649285,-0.34546498328954395,3.0614402085003043,0,FALSE POSITIVE,KEPLER
-0.35065805226481817,-0.280943598242408,-0.4238380127719392,0.646922848192408,-0.2568350478182536,0,CANDIDATE,KEPLER
-0.38375171006615927,-0.28096560126153275,-0.48849128338135406,-0.43788446488325194,-0.23813880310740052,0,FALSE POSITIVE,KEPLER
-0.38375177079782097,-0.2820497500220417,-0.4963280434552226,-0.46659731353372436,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.364225433411943,0.02335415570353317,1.2183550607071993,-0.31226575203743523,-0.0928833634307724,0,FALSE POSITIVE,KEPLER
-0.35532601114338047,-0.2789353226786609,-0.46968305920406983,-0.424425317078343,-0.24512421321914782,0,FALSE POSITIVE,KEPLER
0.11846389810754748,4.1023538520227,0.7567698923563462,-0.7232183983473213,2.9504954596666706,0,FALSE POSITIVE,KEPLER
-0.20381376032926873,-0.27838524720054286,-0.460670785119121,-0.2889365625089264,-0.25231507656947594,0,CANDIDATE,KEPLER
-0.3750003082192803,-0.28135565478238006,-0.49593620545152917,-0.52043390475336,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.35753984221135454,-0.2776871514119495,-0.49436885343675546,-0.84165889903052,-0.2477951053206983,0,CANDIDATE,KEPLER
-0.382516184100457,0.4128475997003889,2.314325957037705,0.15790714461405017,0.7114660656130735,0,FALSE POSITIVE,KEPLER
-0.3372532610109874,-0.2736686000099894,1.283792007324001,0.5446333248751002,-0.1857482272692956,0,FALSE POSITIVE,KEPLER
-0.37729395590169196,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.38105671861954615,-0.2791153473805904,-0.48770760737396723,-0.6487444471601586,-0.1666410760812809,0,FALSE POSITIVE,KEPLER
-0.28061835078238695,6.921286649381912,1.3562820380072842,-0.5868323672575775,6.240007262583916,0,FALSE POSITIVE,KEPLER
-0.3714757301748508,-0.28143566576101536,-0.4728177632336172,0.14355072028881397,-0.24697329236637505,0,FALSE POSITIVE,KEPLER
-0.3009141419183526,-0.2763709708133981,-0.466156517170829,-0.537482158639578,-0.24306968083333977,0,FALSE POSITIVE,KEPLER
-0.3769418991382725,-0.11772520237523755,0.06595949184484028,0.058309450857724085,-0.05117635599886929,0,FALSE POSITIVE,KEPLER
-0.3835186665007037,-0.28120763447190467,-0.44382175096030385,0.763568795834952,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.1859340869153774,-0.2806895633852408,-0.4246216887793261,1.0255735397705128,-0.23937152253888533,0,CANDIDATE,KEPLER
-0.3632900343060206,-0.27608293129031086,1.449539482886319,0.8129190044529515,-0.06411991002945991,0,FALSE POSITIVE,KEPLER
-0.38371989530040035,-0.2762769579135016,-0.4050297885946549,0.24584024360612194,-0.24286422759475898,0,FALSE POSITIVE,KEPLER
-0.38333872398021857,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.3788397668290868,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.379848052594817,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.37849860108669364,-0.2744067012879004,-0.4218788227534721,-0.31226575203743523,-0.18451550783781076,0,FALSE POSITIVE,KEPLER
-0.3808326776640095,-0.27897932871691034,-0.466156517170829,-0.3221357937610351,-0.24039878873178933,0,CANDIDATE,KEPLER
-0.32667159331630213,-0.2339611515877339,-0.16365757831950595,0.1668799098173228,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.38178498707651287,-0.2812476399612223,-0.443038074952917,0.7743361140788791,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.38328929130296957,-0.19914637450902972,-0.1287839959907912,-0.13639955405329188,0.5935359066676923,0,FALSE POSITIVE,KEPLER
-0.38257426350029133,0.5406651380703513,1.5976542482824334,-0.3221357937610351,1.0492311898399145,0,FALSE POSITIVE,KEPLER
-0.24551660036234169,1.8544454072627035,2.0510108185557243,0.486310351053828,3.546515304789582,0,FALSE POSITIVE,KEPLER
-0.2386131778427625,-0.27939738608028,-0.4830055513296462,-0.5518385829648143,-0.25272598304663757,0,CANDIDATE,KEPLER
-0.37004001640131257,-0.25203163111252636,0.7121003599352959,-0.30867664595612615,0.10517355856112222,0,FALSE POSITIVE,KEPLER
-0.3777281792798315,-0.28119363255064345,-0.4900586353961278,-0.43339808228161564,-0.24820601179785987,0,CANDIDATE,KEPLER
-0.21043507019070792,6.6687059917513665,1.4146659005576045,-0.5527358594851415,4.765263916050908,0,FALSE POSITIVE,KEPLER
-0.10910290613846339,1.1528691410986878,1.003627834683203,-0.5437630942818689,3.8119608890359795,0,FALSE POSITIVE,KEPLER
0.02763101686015024,-0.2726624619536499,-0.3881807544358377,-0.3813560441026344,-0.2434805873105014,0,FALSE POSITIVE,KEPLER
-0.38335284778725637,-0.27687904052773255,-0.46458916515605525,-0.47018641961503344,-0.12411225569505455,0,FALSE POSITIVE,KEPLER
-0.36219769314744277,-0.2796514209374472,-0.3799521563582758,1.4239643147958172,-0.25231507656947594,0,CANDIDATE,KEPLER
-0.382658117419394,6.921286649381912,1.547498983809675,-0.5482494768835052,0.8437779512591109,0,FALSE POSITIVE,KEPLER
-0.3373637359816395,0.09414386905115399,1.6329196686148415,-0.06910381502874725,0.9988951463876176,0,FALSE POSITIVE,KEPLER
-0.36870226770191,-0.2818017159882721,-0.4931933394256752,-0.28714200946827184,-0.24697329236637505,0,FALSE POSITIVE,KEPLER
-0.3348814721005567,1.6950635378210979,1.0721994853295522,-0.5294066699566327,2.2038783906640305,0,FALSE POSITIVE,KEPLER
-0.3652696355480118,4.5452146187693305,2.2057868300146266,-0.19023614527292768,1.5425244156724238,0,FALSE POSITIVE,KEPLER
-0.3832109079537093,-0.2813636558802436,-0.4900586353961278,-0.37238327889936174,-0.23382428509720363,0,FALSE POSITIVE,KEPLER
4.719347184255994,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.3715008430279153,-0.2820497500220417,-0.4924096634182884,-0.12294040624838284,-0.23341337862004202,0,FALSE POSITIVE,KEPLER
-0.3715007838560898,2.520936859295121,4.941207933798418,1.081204684030803,0.5115600644739515,0,FALSE POSITIVE,KEPLER
-0.383345797664069,-0.12294591873119376,2.04591692450771,0.17944178110190448,2.237572721791282,0,FALSE POSITIVE,KEPLER
-0.3632329092302853,-0.2791813564379646,-0.47242592522992377,-0.39212336234656153,-0.2477951053206983,0,CANDIDATE,KEPLER
-0.3676684836200639,1.6111120184879628,2.4232569220644766,0.48182396845219183,1.933707381930274,0,FALSE POSITIVE,KEPLER
-0.31545264944473306,6.921286649381912,6.508653989692918,0.010753795280379246,6.052428455759642,0,FALSE POSITIVE,KEPLER
-0.0631632384386994,1.2186381655369407,6.508653989692918,1.8968290410082842,2.924402898366908,0,FALSE POSITIVE,KEPLER
-0.3723987592699594,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.3751480515916259,-0.2735245802484457,-0.3270540258596636,0.22968926624023123,-0.1795846301118715,0,CANDIDATE,KEPLER
-0.17656630798481818,5.980011493147641,6.508653989692918,0.5706543439645908,3.0489075609468754,0,FALSE POSITIVE,KEPLER
-0.23498071662296424,0.20973973043456756,0.7779291445557911,-0.5590167951274323,1.6384710780896592,0,FALSE POSITIVE,KEPLER
-0.3536358755152294,6.65850459197536,2.5462940552242115,-0.051158284622202,8.679969923969537,0,FALSE POSITIVE,KEPLER
-0.38158944137179224,0.1319890619456718,2.7049884467200482,0.44772746067975583,1.223455536156436,0,FALSE POSITIVE,KEPLER
-0.3221459063532773,0.9198771713125654,0.8124108888808125,-0.39481519190754333,1.1955138957094464,0,FALSE POSITIVE,KEPLER
-0.38361177341911795,6.271451482826882,4.40360619273104,0.38940448685848383,0.8433670447819493,0,FALSE POSITIVE,KEPLER
-0.3669252285933258,-0.2800934815944075,-0.48339738933333964,-0.45582999528979723,-0.24553511969630942,0,FALSE POSITIVE,KEPLER
-0.2815858095789368,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.3290038990411461,-0.28108961827841755,-0.48026268530379224,-0.1992089104762003,-0.25190417009231436,0,CANDIDATE,KEPLER
-0.3829158887520778,2.5361389452358365,3.7962572870062328,0.8308645348594969,6.4088898246973365,0,FALSE POSITIVE,KEPLER
-0.3713773013501985,-0.2752348149167762,-0.4622381371338948,-0.5240230108346691,-0.24615147941205184,0,CANDIDATE,KEPLER
-0.3794125013474912,-0.23790969338338813,0.8782396735013076,-0.29432022163088994,0.3437047685534351,0,FALSE POSITIVE,KEPLER
-0.18222971450431674,-0.27356858628669517,6.508653989692918,-0.3858424267042707,-0.25704050105683446,0,CANDIDATE,KEPLER
-0.3611395747441109,0.6227764048948734,1.3308125677672118,-0.31226575203743523,1.6175148477544172,0,FALSE POSITIVE,KEPLER
-0.2057147765443546,-0.26944602061250905,-0.4457809409787709,-0.5347903290785962,-0.24615147941205184,0,CANDIDATE,KEPLER
-0.2649488531183584,6.921286649381912,1.95892888768777,-0.41814438143605215,3.449746829418023,0,FALSE POSITIVE,KEPLER
0.12538030748688997,1.7804352520250102,1.5525928778576896,-0.30149843379350805,2.679913544455752,0,FALSE POSITIVE,KEPLER
1.6306331040311128,-0.2815816857970249,-0.4767361432705514,0.12381063684161418,-0.25149326361515273,0,CANDIDATE,KEPLER
-0.38046706706585565,-0.1511997955617997,2.123500849239008,0.29429317570379393,-0.0628871905979751,0,FALSE POSITIVE,KEPLER
-0.3796120356553246,-0.28129364627393766,-0.4861402553591936,-0.2835529033869628,-0.24122060168611256,0,FALSE POSITIVE,KEPLER
-0.3683598164709782,-0.2819277332796228,-0.48418106534072647,0.00895924223972472,-0.24512421321914782,0,FALSE POSITIVE,KEPLER
-0.3353545716433211,1.8968512259394361,3.433807133589816,0.43606286591550153,1.5856695957743927,0,FALSE POSITIVE,KEPLER
-0.38375171781436523,4.672832129692704,2.4314855201420387,0.1139405951180144,1.1821594352016942,0,FALSE POSITIVE,KEPLER
-0.35293636624763663,-0.2783932482984064,-0.47438511524839083,-0.49172105610288763,-0.25293143628521836,0,FALSE POSITIVE,KEPLER
-0.330967911738933,-0.27697505370209496,-0.45753608108957367,-0.3777669380213253,-0.2496441844679255,0,CANDIDATE,KEPLER
0.2779454904018947,2.785973226024699,1.8010181721993201,-0.2763746912243447,2.087180951150134,0,FALSE POSITIVE,KEPLER
-0.3716097586313381,3.529275217547047,1.0118564327607649,-0.43339808228161564,1.4437014079150572,0,FALSE POSITIVE,KEPLER
-0.31475966082259527,-0.27899133036370566,-0.062171535362909223,-0.5536331360054688,-0.22971522032558755,0,FALSE POSITIVE,KEPLER
-0.3147732956260819,-0.28015749037731574,0.16274347875711595,-0.35623230153347113,-0.2138953209548657,0,FALSE POSITIVE,KEPLER
0.04850089524933069,-0.2750787935084373,-0.44734829299354467,-0.35443774849281656,-0.2508769038994103,0,FALSE POSITIVE,KEPLER
-0.36984965109612117,-0.2819717393178722,-0.4963280434552226,-0.5518385829648143,-0.2375224433916581,0,FALSE POSITIVE,KEPLER
-0.3698501491222542,-0.28202774700291694,-0.4728177632336172,0.5643734083223,-0.22868795413268353,0,FALSE POSITIVE,KEPLER
-0.36984915531288987,-0.2800694783008169,-0.48339738933333964,-0.47826190829797877,-0.2502605441836679,0,FALSE POSITIVE,KEPLER
0.5067881672959689,6.499482771937614,3.8240777852684658,0.263785774012667,3.788333766599187,0,FALSE POSITIVE,KEPLER
-0.22675925598356203,5.155298330863831,1.7512547457302554,-0.38673970322459794,4.413527971600573,0,FALSE POSITIVE,KEPLER
-0.3793633958382388,-0.23515931599279816,1.4068291404837359,0.015240177882015461,0.339595703781819,0,FALSE POSITIVE,KEPLER
0.017053236399614733,2.591346520494224,4.046249933362637,0.6478201247127352,8.679969923969537,0,FALSE POSITIVE,KEPLER
-0.3698499051455215,6.921286649381912,6.508653989692918,2.973560865400999,8.384733620128925,0,FALSE POSITIVE,KEPLER
-0.36985116984643923,-0.28164969512886495,-0.2620089172465553,-0.646949894119504,-0.23423519157436523,0,FALSE POSITIVE,KEPLER
0.23541120566965634,4.383192387032758,1.6246910705372795,-0.41186344579376133,1.5400589768094541,0,FALSE POSITIVE,KEPLER
-0.3802376889931292,5.059085129054829,2.109002843102351,-0.2691964790617266,1.9158329501737439,0,FALSE POSITIVE,KEPLER
3.4270516175601036,6.921286649381912,6.508653989692918,-0.47826190829797877,-0.24738419884353666,0,FALSE POSITIVE,KEPLER
-0.33175480197015117,6.921286649381912,2.6783434624688955,-0.20907895219980008,5.670490885237928,0,FALSE POSITIVE,KEPLER
-0.38271592257351733,-0.265855527946248,-0.33763365195938605,-0.33380038852528954,-0.20506083169589112,0,FALSE POSITIVE,KEPLER
-0.3766345515622392,1.7051449211291512,1.5698337500202002,-0.31226575203743523,-0.09021247132922196,0,FALSE POSITIVE,KEPLER
-0.38147078340868146,0.06702014729377229,1.1058975536471864,-0.39930157450917964,0.28063062430912844,0,FALSE POSITIVE,KEPLER
-0.3802990097427815,-0.27797519093503675,-0.2510374531431394,2.852428535156819,-0.17301012647728578,0,FALSE POSITIVE,KEPLER
-0.3662646001392815,-0.28185972394778275,-0.4900586353961278,-0.14716687229721903,-0.24368604054908222,0,FALSE POSITIVE,KEPLER
-0.37944117888504736,-0.2820497500220417,-0.4665483551745224,1.8277387489430852,-0.23690608367591567,0,FALSE POSITIVE,KEPLER
-0.33224701992565975,2.0840769159461416,3.019634363685867,-0.29252566859023543,2.3380393554572954,0,FALSE POSITIVE,KEPLER
-0.1711793534575009,1.3289933078197391,3.2903944242380234,1.9165691244554843,1.4823266167682485,0,FALSE POSITIVE,KEPLER
0.9346630232152887,-0.2786792875470278,-0.4626299751375882,-0.2835529033869628,-0.24574057293489024,0,CANDIDATE,KEPLER
-0.38361186176905593,-0.2790273353040915,-0.43951153291967615,0.12650246640259608,-0.2266334217468755,0,FALSE POSITIVE,KEPLER
-0.3835189522259935,-0.2801774931219746,-0.32274380781903594,2.854223088197473,-0.21923710515796657,0,FALSE POSITIVE,KEPLER
-0.3646196106157727,-0.11960746064763403,6.508653989692918,6.7212067350866604,0.6995497777753868,0,FALSE POSITIVE,KEPLER
-0.380091036843448,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,CANDIDATE,KEPLER
-0.12572470452884854,2.618550253230241,1.46795586905991,-0.4046852336311432,5.929772872326903,0,FALSE POSITIVE,KEPLER
-0.3794568256937214,-0.281493673720526,-0.4210951467460853,1.542404815479016,-0.231358846234234,0,FALSE POSITIVE,KEPLER
-0.2698273411415453,0.29741176027424604,1.7512547457302554,0.7043485454933528,4.219991020857456,0,FALSE POSITIVE,KEPLER
-0.3658363900316419,-0.2794113880015412,-0.48026268530379224,-0.5015910978264875,-0.24676783912779426,0,CANDIDATE,KEPLER
-0.3511776761447498,1.8694474657568305,3.021201715700641,1.1161984683235662,1.5084191780680103,0,FALSE POSITIVE,KEPLER
-0.3764351282882362,4.399794665099592,3.0204180396932543,0.11483787163834155,2.1527205342574103,0,FALSE POSITIVE,KEPLER
-0.3829659152579486,-0.2759569139989602,-0.4688993831966829,-0.5581195186071051,-0.1857482272692956,0,FALSE POSITIVE,KEPLER
4.088717699112464,-0.2758008925906213,-0.4485238070046249,-0.34636225980987123,-0.24738419884353666,0,CANDIDATE,KEPLER
-0.3061018751449672,1.4752133712758306,1.6952219112020959,0.46118660848466486,8.679969923969537,0,FALSE POSITIVE,KEPLER
-0.3833529204674672,-0.2820497500220417,-0.4963280434552226,-0.39481519190754333,-0.24163150816327417,0,FALSE POSITIVE,KEPLER
-0.3833528834493938,-0.2819497362987475,-0.4963280434552226,-0.41186344579376133,-0.22355162316816343,0,FALSE POSITIVE,KEPLER
-0.38335307416740544,-0.2820497500220417,-0.4963280434552226,-0.39212336234656153,-0.24080969520895096,0,FALSE POSITIVE,KEPLER
-0.38335287033861365,-0.2805675466428219,-0.4963280434552226,-0.7375748226725575,-0.231358846234234,0,FALSE POSITIVE,KEPLER
-0.383352943569355,-0.2806255546023325,-0.4857484173555002,-0.44416540052554276,-0.22314071669100186,0,FALSE POSITIVE,KEPLER
-0.38335277472983015,-0.28125764133355174,-0.4963280434552226,-0.6227234280706679,-0.2254007023153907,0,FALSE POSITIVE,KEPLER
-0.38335287946314567,-0.2820497500220417,-0.48849128338135406,0.3633834677689931,-0.22909886060984513,0,FALSE POSITIVE,KEPLER
-0.3833528979568899,-0.28125964160801764,-0.49436885343675546,-0.5060774804281238,-0.22992067356416837,0,FALSE POSITIVE,KEPLER
-0.16224262694159736,-0.2809716020849304,-0.4348094768753551,0.9331540581768046,-0.2443024002648246,0,CANDIDATE,KEPLER
-0.34101773099504956,-0.035273888891515316,3.0819366062731217,0.637052806468808,1.0307403983676422,0,FALSE POSITIVE,KEPLER
-0.3763032875275065,0.0005910322817777358,0.49854864792238,-0.6828409549325946,1.106141736926797,0,FALSE POSITIVE,KEPLER
-0.297716736488889,0.9098757989831473,1.7116791073572195,-0.19382525135423673,3.9413964293418857,0,FALSE POSITIVE,KEPLER
-0.2328660519986548,0.07238088286234035,6.508653989692918,4.877581641535449,-0.02816559327781929,0,FALSE POSITIVE,KEPLER
-0.36767973043666885,6.1430338621171545,2.107043653083884,-0.31226575203743523,-0.09103428428354517,0,FALSE POSITIVE,KEPLER
-0.32013830674476235,4.617024472094552,1.551025525842916,-0.45313816572881543,6.628108430263054,0,FALSE POSITIVE,KEPLER
-0.3694825632209411,-0.15908887805524463,1.2826164933129207,-0.2135653348014363,0.45280043823984184,0,FALSE POSITIVE,KEPLER
0.10837854572163205,6.209242946937902,2.119974307205767,-0.31944396420005333,2.097453613079174,0,FALSE POSITIVE,KEPLER
-0.37878489821443695,-0.2777871651352437,-0.45636056707849343,-0.2907311155495809,-0.25128781037657194,0,CANDIDATE,KEPLER
-0.3291639982430495,4.488406823938236,4.146952300311847,-0.14447504273623715,4.186502142968784,0,FALSE POSITIVE,KEPLER
-0.34774549413103284,4.622425213152438,2.120757983213154,-0.01616450032943864,8.679969923969537,0,FALSE POSITIVE,KEPLER
-0.2322275673055414,-0.28111162129754225,-0.3474296020517217,3.27145667014965,-0.2492332779907639,0,CANDIDATE,KEPLER
2.45564856618171,-0.27474274739816884,0.6658634754994719,-0.06730926198809273,-0.2034172057872447,0,CANDIDATE,KEPLER
-0.11534205524401488,-0.2787632990745949,-0.4610626231228145,-0.35264319545216205,-0.25478051543244556,0,CANDIDATE,KEPLER
-0.1917607279075408,6.921286649381912,3.4553582237929543,0.1964900349881224,7.107636289110649,0,FALSE POSITIVE,KEPLER
-0.22361785973525053,-0.2803375150792453,-0.46929122120037636,-0.14357776621590998,-0.24656238588921345,0,CANDIDATE,KEPLER
-0.3760094283036721,-0.28052554087903836,-0.4845729033444199,-0.44506267704587005,-0.24327513407192058,0,FALSE POSITIVE,KEPLER
-0.35287222751625696,-0.28128764545054,-0.4963280434552226,-0.6415662349975404,-0.24800055855927908,0,FALSE POSITIVE,KEPLER
-0.3528732122520644,-0.2817257055585685,-0.4963280434552226,-0.47557007873699697,-0.2525205298080568,0,FALSE POSITIVE,KEPLER
-0.35179834588745656,0.42698954017418606,6.508653989692918,0.21623011843532217,0.33076121452284446,0,FALSE POSITIVE,KEPLER
-0.3651545092681523,-0.271114249517056,1.0408524450340784,0.0699740456219784,-0.21820983896506255,0,CANDIDATE,KEPLER
-0.3651531997193951,3.9745363136527376,1.816691692347057,-0.11037853496380115,3.4688539806060374,0,FALSE POSITIVE,KEPLER
-0.3699399299091653,6.60229687948403,2.410326267942594,-0.12114585320772832,3.945916400590664,0,FALSE POSITIVE,KEPLER
-0.3526389456526882,-0.28030351041332524,-0.48535657935180676,-0.49082377958256035,-0.25108235713799115,0,CANDIDATE,KEPLER
-0.30496804497378993,-0.28155768250343427,-0.39092362046169166,2.020653200813446,-0.24800055855927908,0,CANDIDATE,KEPLER
-0.3311991840237262,4.126357145613303,2.337052561251924,-0.13639955405329188,3.9259874364483256,0,FALSE POSITIVE,KEPLER
-0.3667118738513031,4.2229704023154815,4.143033920274912,0.5177150292652823,8.679969923969537,0,FALSE POSITIVE,KEPLER
-0.37402590922211776,0.9001944705682707,1.7998426581882399,-0.15613963750049167,0.8704868722746153,0,FALSE POSITIVE,KEPLER
-0.3796122244260898,-0.28140366136956124,-0.4963280434552226,-0.8326861338272473,-0.2496441844679255,0,FALSE POSITIVE,KEPLER
-0.2800628886870469,-0.2777271569012672,-0.45165851103417226,-0.22522992956569082,-0.2498496377065063,0,CANDIDATE,KEPLER
-0.3749755381937445,0.47021547138193076,1.5349601676914855,-0.19561980439489124,0.6654445401709735,0,FALSE POSITIVE,KEPLER
-0.296465356205323,1.7472306958913424,2.1807091977782473,0.598469916094736,1.2855024142078384,0,FALSE POSITIVE,KEPLER
-0.37946565905631524,-0.2780512013647403,0.9585664642584594,1.3530794696899633,0.029977673240548133,0,FALSE POSITIVE,KEPLER
-0.283423926010971,2.7823727319861087,1.8762510689084575,-0.36251323717576195,6.244527233832693,0,FALSE POSITIVE,KEPLER
-0.3156704487717892,-0.2814876728971284,-0.46733203118190925,0.30954687654935753,-0.2506714506608295,0,CANDIDATE,KEPLER
-0.24782589565883303,-0.27302451163197483,0.2528662196066034,-0.49531016218419666,-0.12000319092343847,0,FALSE POSITIVE,KEPLER
-0.25007679205413935,1.3396347679782399,1.2046407305779294,-0.45044633616783364,1.0958690749977569,0,FALSE POSITIVE,KEPLER
3.612420899939013,-0.2748227583768042,-0.4449972649713841,-0.3230330702813624,-0.2502605441836679,0,CANDIDATE,KEPLER
-0.33513297290191285,-0.2799394604605345,-0.4685075451929895,-0.22253810000470894,-0.2494387312293447,0,CANDIDATE,KEPLER
-0.3189623635653356,6.921286649381912,1.850781598668385,-0.3589241310944529,5.570846064526238,0,FALSE POSITIVE,KEPLER
